ID,sfreq,length
A03083,300,8472
A04061,300,9000
A02276,300,9000
A04365,300,18000
A00602,300,18000
A08524,300,9000
A03327,300,9000
A06861,300,9000
A00623,300,9000
A07631,300,8282
A03586,300,18000
A00383,300,6688
A07841,300,9000
A04177,300,9000
A05588,300,13920
A06344,300,9000
A08255,300,9000
A06147,300,9000
A03177,300,18000
A07828,300,9000
A06659,300,9000
A02484,300,9000
A07622,300,9000
A08056,300,9000
A05090,300,9000
A02601,300,9000
A07572,300,9000
A07565,300,9000
A08466,300,9000
A06161,300,9628
A04892,300,18000
A07926,300,9000
A03823,300,9000
A06334,300,12808
A00784,300,9000
A06184,300,12574
A07664,300,3968
A06390,300,9000
A02586,300,9000
A02749,300,9000
A03334,300,9000
A01532,300,9000
A02771,300,9000
A08339,300,18000
A06058,300,9000
A01848,300,9000
A03173,300,18000
A02959,300,9000
A04973,300,9000
A08140,300,9000
A02532,300,9000
A04402,300,9000
A01345,300,9000
A03915,300,9000
A06051,300,10078
A01575,300,9000
A08192,300,17851
A04811,300,9000
A00936,300,9000
A00891,300,9000
A06321,300,9470
A06884,300,9000
A00799,300,18000
A01629,300,5502
A00505,300,9000
A07446,300,18000
A08366,300,9000
A02857,300,9000
A03499,300,9000
A01831,300,9000
A00852,300,9000
A07512,300,9000
A03594,300,9000
A08093,300,9000
A06873,300,9000
A04544,300,18000
A02080,300,9000
A02620,300,9000
A04277,300,18000
A01550,300,18000
A00802,300,9000
A02612,300,9000
A07816,300,9000
A06657,300,9000
A01118,300,9000
A06190,300,10810
A03920,300,9000
A08489,300,9000
A02975,300,9000
A01075,300,9000
A04236,300,9000
A02878,300,18000
A01250,300,18000
A05892,300,13902
A04539,300,9000
A01239,300,9000
A07765,300,9000
A02020,300,9000
A03058,300,18000
A02554,300,9000
A01916,300,18000
A08419,300,9000
A02202,300,9000
A08445,300,3942
A01183,300,9000
A05210,300,9000
A05531,300,9000
A01018,300,18000
A07245,300,9000
A03392,300,9000
A01883,300,9000
A01816,300,9000
A03541,300,6024
A04960,300,9000
A01262,300,9000
A04150,300,9000
A00850,300,9000
A02709,300,9000
A02671,300,9000
A03039,300,7496
A01005,300,3220
A00908,300,9000
A05965,300,9000
A08323,300,9000
A08260,300,9000
A07503,300,9000
A01653,300,9000
A04711,300,7020
A01859,300,9000
A03170,300,9000
A05798,300,9000
A05261,300,9000
A03401,300,3324
A01672,300,9000
A01792,300,9000
A04763,300,9000
A07097,300,9000
A07807,300,18000
A02915,300,18000
A04354,300,11230
A06631,300,9000
A04652,300,18000
A02362,300,9000
A01360,300,9000
A00776,300,9000
A02721,300,9000
A01594,300,3514
A02562,300,9000
A05998,300,9000
A08091,300,4504
A03799,300,9000
A05683,300,9794
A03033,300,8100
A03657,300,18000
A04239,300,2812
A07085,300,18000
A02346,300,9000
A02715,300,6346
A00313,300,18000
A08198,300,9000
A01937,300,9000
A01827,300,18000
A07558,300,18000
A00581,300,9000
A05217,300,9000
A04040,300,9000
A07672,300,9000
A03669,300,9000
A07450,300,18000
A00797,300,9000
A04730,300,9000
A04737,300,18000
A00690,300,9000
A06471,300,9000
A04384,300,9000
A07711,300,9000
A02680,300,9000
A06687,300,9000
A04403,300,3156
A04647,300,9000
A07376,300,9000
A07240,300,18000
A01218,300,9000
A03777,300,9000
A05590,300,12468
A03644,300,3322
A01168,300,9000
A03141,300,5020
A06591,300,9652
A08001,300,9000
A01458,300,17898
A04895,300,18000
A08238,300,3912
A01894,300,9000
A07583,300,9000
A08359,300,9000
A02844,300,18000
A06737,300,9000
A06724,300,9000
A07995,300,9000
A04784,300,9000
A03082,300,9000
A04079,300,9000
A05727,300,9000
A07504,300,5342
A00739,300,9000
A02115,300,9000
A06430,300,9000
A03286,300,18000
A02534,300,9000
A00700,300,5912
A07368,300,9000
A08345,300,9000
A01164,300,9482
A01723,300,9000
A04842,300,9000
A00712,300,18000
A01813,300,9000
A04549,300,15224
A06944,300,9000
A06026,300,9000
A03140,300,3990
A07717,300,9000
A02594,300,9000
A05202,300,9000
A05469,300,9000
A03672,300,9000
A07749,300,9000
A02415,300,9000
A04002,300,9000
A02687,300,18000
A01538,300,9000
A02522,300,9000
A03061,300,9000
A03668,300,9000
A06506,300,9000
A07804,300,9000
A05959,300,9000
A05155,300,9000
A03265,300,18000
A03643,300,9000
A01329,300,9000
A03365,300,9000
A00250,300,18000
A05816,300,9000
A06758,300,18000
A00848,300,9000
A03950,300,9000
A03256,300,9000
A04528,300,9000
A08216,300,9000
A06641,300,9000
A03498,300,3018
A06718,300,9000
A08067,300,9000
A02393,300,9000
A01478,300,9000
A08089,300,9000
A04916,300,9000
A06911,300,9000
A02956,300,9000
A05172,300,9000
A06707,300,9000
A05408,300,3326
A03567,300,9000
A08079,300,4480
A01370,300,9000
A01935,300,9000
A02778,300,9000
A05422,300,9000
A05719,300,10344
A02077,300,9000
A04648,300,9000
A05569,300,9000
A01623,300,9000
A08015,300,3600
A01327,300,9000
A08070,300,9000
A04886,300,9000
A04203,300,18000
A01160,300,5834
A01242,300,9000
A01696,300,9000
A07634,300,9000
A03423,300,9000
A02736,300,9000
A06897,300,3918
A06329,300,11158
A06265,300,9938
A02182,300,8348
A08464,300,9000
A00830,300,9000
A02888,300,9000
A03569,300,9000
A04194,300,6326
A05298,300,9000
A05827,300,9826
A01658,300,9000
A07260,300,9000
A04416,300,9000
A06398,300,9000
A07812,300,9000
A07611,300,9000
A07680,300,9000
A08278,300,9000
A02141,300,9000
A08208,300,9000
A02992,300,9000
A05270,300,9000
A04275,300,9000
A07071,300,9000
A04802,300,4272
A01371,300,18000
A03165,300,8028
A02384,300,9000
A06422,300,5278
A03547,300,9000
A05868,300,9930
A02151,300,9000
A08370,300,9000
A07147,300,9000
A05592,300,9000
A03441,300,9000
A07769,300,9000
A02100,300,3802
A08049,300,9000
A03800,300,9000
A03246,300,9000
A06696,300,9000
A01209,300,9000
A07393,300,9000
A05219,300,4734
A02690,300,9000
A04885,300,9000
A04241,300,9000
A01991,300,9720
A08418,300,18000
A05957,300,10760
A03247,300,9000
A04848,300,9000
A05184,300,9000
A04989,300,9000
A01374,300,9000
A03187,300,18000
A04013,300,9000
A01844,300,9000
A06355,300,9000
A03502,300,9000
A03224,300,9000
A05711,300,9000
A05387,300,9000
A08033,300,9000
A04133,300,9000
A08517,300,9000
A03453,300,9188
A01529,300,3462
A00867,300,9000
A05354,300,9000
A05370,300,9000
A04001,300,9000
A06282,300,9000
A00658,300,9000
A03681,300,9000
A05157,300,9000
A00483,300,9000
A03022,300,6492
A02210,300,9000
A02279,300,9000
A01738,300,9000
A00462,300,9000
A04584,300,9000
A08134,300,9000
A06789,300,9000
A04962,300,9000
A00558,300,8636
A05247,300,9000
A06582,300,9000
A07972,300,9000
A00886,300,9000
A01234,300,9000
A01946,300,9000
A04755,300,9000
A02891,300,9000
A07707,300,9000
A06381,300,9158
A04729,300,18000
A01455,300,9000
A04445,300,9000
A05014,300,9000
A00592,300,2996
A00995,300,9000
A02809,300,9000
A02332,300,9000
A03760,300,9000
A05394,300,9000
A06218,300,9000
A06432,300,9000
A01019,300,9000
A05943,300,9988
A00460,300,9000
A06224,300,7170
A07428,300,9000
A07834,300,6458
A07095,300,9000
A06178,300,9390
A07021,300,9000
A04641,300,9000
A06016,300,9000
A06114,300,16528
A06429,300,9000
A04423,300,9000
A04832,300,9000
A03632,300,18000
A04547,300,9000
A06786,300,9000
A05074,300,7566
A02843,300,9000
A00612,300,9000
A00798,300,6114
A02360,300,9000
A00512,300,9000
A05049,300,9000
A05077,300,9000
A05584,300,9848
A00997,300,9000
A06776,300,9000
A00979,300,9000
A04466,300,9000
A05904,300,10796
A01153,300,9000
A01322,300,9000
A02563,300,9000
A05079,300,9000
A05461,300,9000
A02875,300,9000
A06174,300,9634
A00494,300,5012
A03395,300,9000
A01717,300,9000
A05467,300,9000
A04837,300,9000
A05274,300,5834
A06546,300,9000
A04976,300,9000
A06279,300,9480
A01995,300,9000
A04927,300,9000
A07846,300,9000
A02889,300,18000
A04025,300,9000
A00960,300,9000
A06515,300,9000
A00498,300,9000
A00688,300,9000
A04107,300,18000
A06202,300,17370
A01898,300,9000
A07836,300,3196
A01026,300,18000
A01947,300,4124
A07883,300,9000
A00348,300,9000
A06617,300,9000
A04622,300,9000
A00615,300,9000
A04815,300,9000
A06557,300,9000
A03899,300,9000
A03086,300,7438
A07062,300,14828
A06452,300,18000
A06686,300,18000
A05334,300,9000
A00702,300,9000
A04080,300,3992
A00614,300,9000
A02471,300,9000
A04840,300,9000
A04510,300,9000
A04792,300,9000
A02864,300,9000
A05643,300,10522
A06191,300,9728
A02788,300,18000
A00661,300,9000
A03995,300,9000
A04843,300,9000
A05091,300,18000
A01730,300,9000
A02354,300,9000
A06964,300,9000
A07879,300,9000
A08352,300,9000
A07820,300,18000
A07421,300,9000
A00994,300,9000
A07487,300,9000
A02609,300,9000
A02743,300,9000
A01573,300,9000
A01886,300,4936
A04538,300,5078
A04426,300,5466
A01205,300,9580
A08215,300,18000
A05140,300,9000
A07330,300,9000
A02392,300,9000
A05913,300,12116
A07576,300,6096
A04628,300,11646
A08232,300,3016
A02698,300,9000
A06750,300,9000
A00624,300,9000
A07870,300,6210
A06131,300,11762
A01799,300,9000
A06096,300,9762
A02604,300,9000
A07197,300,9000
A03142,300,9000
A01921,300,18000
A03099,300,9000
A04616,300,9000
A04158,300,5364
A03346,300,9000
A07496,300,3208
A00326,300,9000
A05216,300,9000
A03640,300,18000
A01479,300,9000
A07373,300,9000
A03189,300,18000
A01226,300,9000
A06808,300,9000
A04408,300,9000
A02103,300,9000
A05797,300,9762
A01938,300,9000
A03366,300,9000
A02999,300,9000
A02806,300,9000
A02912,300,9000
A06752,300,6324
A07414,300,18000
A01425,300,9000
A04618,300,9000
A00859,300,9000
A05874,300,12606
A01648,300,3334
A00762,300,9000
A07501,300,4326
A03751,300,9000
A04923,300,9000
A05125,300,9000
A04479,300,9000
A04084,300,9000
A00685,300,15266
A03613,300,9000
A07515,300,9000
A07248,300,9000
A07190,300,9000
A00959,300,18000
A07757,300,9000
A03381,300,4730
A07577,300,9000
A00990,300,9000
A01791,300,9000
A05763,300,10156
A05064,300,9000
A01683,300,9000
A06997,300,9000
A06179,300,17012
A05041,300,9000
A02184,300,9000
A05701,300,9774
A03068,300,16116
A01906,300,9000
A04252,300,13976
A08004,300,9000
A02066,300,10404
A02867,300,18000
A04346,300,9000
A07931,300,9000
A01201,300,9000
A02389,300,9000
A00469,300,9000
A08275,300,9000
A08182,300,18000
A03236,300,9000
A03917,300,9000
A00878,300,9000
A07540,300,9000
A07165,300,9000
A00613,300,18000
A03808,300,9000
A00631,300,9000
A04468,300,3920
A08349,300,9000
A01323,300,9000
A02150,300,9000
A03185,300,9000
A06018,300,9774
A02974,300,9000
A01366,300,9000
A00467,300,12636
A05760,300,13078
A03546,300,9000
A04672,300,9000
A00427,300,9000
A03292,300,8940
A04091,300,9000
A03492,300,9000
A05013,300,9000
A04810,300,9000
A06640,300,9000
A05593,300,9000
A03149,300,9000
A03379,300,9000
A05710,300,17858
A04415,300,9000
A02871,300,9000
A02639,300,9000
A02256,300,9000
A03081,300,5634
A03656,300,6594
A06207,300,12234
A01564,300,9000
A06746,300,4648
A00503,300,9000
A05447,300,5942
A06431,300,9000
A06749,300,9000
A05266,300,10394
A01025,300,9000
A02677,300,9000
A03734,300,9000
A04048,300,9000
A06729,300,12774
A03359,300,9000
A06554,300,9000
A00485,300,9000
A04629,300,9996
A01805,300,9000
A06378,300,7264
A02913,300,5940
A04232,300,18000
A04798,300,9000
A02927,300,9000
A01016,300,14074
A01980,300,9000
A06320,300,9234
A05384,300,9000
A08228,300,9000
A05665,300,10242
A02128,300,9000
A03281,300,9000
A08102,300,18000
A06409,300,3532
A08246,300,9000
A06712,300,18000
A01456,300,9000
A02572,300,9000
A03571,300,9000
A07551,300,9000
A00549,300,9000
A05148,300,2956
A07597,300,18000
A01519,300,9000
A08008,300,18000
A03503,300,9000
A01568,300,9000
A08505,300,9000
A04405,300,9000
A04646,300,9000
A07839,300,9000
A01968,300,9000
A06941,300,8292
A03744,300,9000
A04609,300,9000
A05235,300,3690
A08135,300,9000
A07802,300,9000
A00504,300,5544
A01380,300,9000
A01394,300,9000
A03890,300,18000
A06412,300,18000
A07908,300,9000
A04044,300,10988
A05489,300,18000
A00541,300,9000
A02943,300,9000
A03758,300,8190
A04439,300,9000
A04947,300,9000
A07792,300,9000
A01152,300,9000
A02153,300,9000
A06118,300,9792
A02033,300,9000
A06464,300,9000
A05028,300,18000
A03240,300,9000
A02005,300,18186
A01200,300,9000
A04234,300,9000
A02095,300,5042
A04103,300,9000
A07055,300,9000
A04157,300,9000
A01020,300,9000
A05944,300,10724
A04788,300,4240
A02674,300,9000
A03202,300,9000
A02483,300,6792
A07121,300,9000
A00885,300,9000
A03773,300,9000
A01215,300,9000
A03196,300,3680
A03461,300,9000
A04925,300,4468
A02693,300,9000
A07395,300,9000
A02282,300,9000
A02328,300,9000
A07538,300,9000
A01834,300,18000
A05473,300,9000
A01312,300,9000
A03110,300,9000
A05642,300,9000
A03871,300,9000
A06874,300,9000
A07269,300,9000
A01618,300,3716
A07523,300,9000
A01701,300,9000
A08205,300,9000
A03407,300,18000
A03203,300,5244
A05347,300,9000
A03275,300,9000
A01368,300,14928
A04419,300,18000
A01685,300,15390
A06103,300,3222
A03238,300,9000
A05241,300,10582
A08320,300,3056
A00600,300,9000
A03729,300,18000
A05893,300,10882
A05109,300,9000
A03243,300,9000
A04909,300,9000
A06717,300,9000
A04462,300,9000
A03826,300,9000
A04524,300,6826
A07747,300,8180
A01491,300,9000
A06547,300,8114
A07494,300,9000
A07903,300,9000
A01062,300,9000
A03507,300,3384
A05601,300,10028
A06829,300,9000
A01790,300,18000
A01744,300,14112
A00847,300,9000
A02263,300,9000
A07351,300,18000
A04201,300,9000
A07882,300,18000
A08316,300,9000
A02133,300,3931
A03620,300,9000
A05192,300,9000
A08050,300,2738
A01440,300,9000
A08326,300,9000
A02145,300,9000
A08096,300,18000
A07415,300,9000
A02387,300,9000
A00754,300,9000
A00403,300,9000
A06611,300,7868
A07925,300,3754
A06077,300,10798
A07138,300,9000
A06510,300,9000
A01972,300,9000
A00481,300,9000
A04655,300,9000
A04610,300,9000
A01447,300,18000
A07386,300,9000
A03832,300,9000
A03778,300,9000
A01000,300,9000
A04136,300,9000
A06236,300,9000
A02386,300,3986
A07530,300,9000
A04047,300,9000
A04336,300,9000
A01088,300,9000
A02515,300,9000
A07667,300,9000
A03942,300,9000
A08376,300,14434
A01675,300,9000
A00597,300,3536
A04333,300,9000
A02565,300,7566
A02117,300,9000
A01474,300,9000
A05176,300,9000
A01557,300,3448
A06520,300,9000
A00338,300,9000
A04424,300,6056
A05794,300,9442
A01802,300,9000
A01042,300,9000
A02549,300,9000
A03892,300,5474
A07601,300,5552
A03121,300,9000
A01140,300,14148
A04491,300,9000
A03991,300,3052
A02978,300,9000
A06220,300,10090
A07635,300,9000
A00835,300,9000
A05602,300,10494
A06693,300,9000
A00254,300,9000
A07396,300,9000
A03588,300,15628
A05196,300,9000
A02234,300,9000
A08333,300,15228
A05761,300,10636
A03003,300,5982
A04093,300,9000
A00291,300,9000
A04593,300,9000
A05980,300,9000
A07557,300,9000
A07140,300,9000
A03683,300,9000
A00860,300,9000
A07618,300,9000
A05730,300,12338
A01988,300,9000
A04139,300,9000
A06299,300,9000
A01949,300,9000
A08431,300,18000
A06762,300,9000
A01689,300,9000
A04754,300,5550
A07144,300,18000
A02094,300,9000
A07741,300,9000
A03467,300,4496
A05360,300,13548
A06424,300,9000
A08325,300,18000
A04189,300,9000
A07247,300,9000
A04290,300,9000
A03891,300,3538
A01606,300,9000
A05295,300,9000
A05304,300,18000
A06590,300,9000
A01098,300,9000
A06196,300,13222
A05499,300,2742
A04455,300,9000
A01317,300,9000
A06007,300,10998
A02405,300,9000
A00322,300,9000
A03154,300,12278
A06678,300,9000
A03661,300,18000
A00601,300,5718
A05908,300,9000
A03162,300,9000
A03573,300,9000
A07438,300,9000
A08259,300,9000
A06233,300,9000
A02632,300,9000
A04031,300,9000
A02126,300,3198
A01173,300,18000
A04731,300,9000
A01382,300,9000
A05123,300,18000
A01406,300,18000
A07877,300,9000
A00699,300,9000
A07928,300,9000
A03042,300,12150
A03450,300,9000
A02954,300,9000
A01692,300,9000
A06216,300,9000
A00303,300,8606
A05927,300,9000
A02868,300,9000
A05433,300,9000
A02636,300,18000
A03776,300,9000
A04287,300,9000
A01841,300,18000
A01552,300,9000
A02370,300,9000
A06899,300,9000
A02948,300,9000
A06225,300,9920
A02675,300,9000
A00318,300,9000
A04366,300,9000
A03211,300,9000
A02397,300,9000
A06551,300,4736
A06530,300,9000
A02340,300,9000
A01079,300,9000
A05301,300,9000
A05935,300,16488
A02296,300,9000
A07811,300,9000
A08194,300,9000
A02305,300,9000
A05770,300,11446
A01008,300,10184
A02052,300,9000
A06172,300,13084
A02800,300,9000
A05393,300,9000
A02582,300,9000
A02130,300,9000
A07974,300,9000
A07582,300,9000
A02163,300,9000
A07580,300,18000
A04998,300,9000
A01668,300,18000
A02177,300,9000
A06138,300,9000
A06646,300,9000
A04228,300,9000
A00795,300,9000
A02171,300,9000
A03133,300,18000
A04677,300,9000
A04039,300,9000
A04197,300,9000
A05416,300,18000
A08276,300,9000
A01419,300,18000
A04709,300,9000
A06180,300,4174
A06793,300,8034
A05211,300,5838
A07725,300,9000
A01310,300,8322
A04207,300,9000
A07289,300,4390
A05010,300,9000
A03993,300,9000
A00396,300,9000
A00698,300,3964
A01777,300,9000
A06090,300,9000
A02135,300,9000
A02688,300,9000
A02321,300,9000
A05808,300,10260
A06837,300,9000
A00352,300,9000
A06621,300,9000
A01741,300,9000
A01525,300,9000
A02530,300,9000
A02813,300,9000
A06722,300,9000
A02850,300,9000
A03283,300,9000
A04671,300,9000
A04572,300,9000
A02072,300,9000
A02859,300,9000
A05371,300,9000
A01877,300,9000
A06157,300,10014
A07080,300,18000
A08382,300,7200
A03772,300,9000
A05047,300,4988
A05661,300,12128
A02185,300,9000
A02571,300,9000
A06946,300,9000
A00687,300,9000
A07303,300,9000
A02488,300,9000
A03466,300,9000
A07305,300,9000
A03905,300,9000
A03774,300,9000
A04281,300,6466
A05475,300,9000
A02159,300,3818
A06880,300,9000
A05689,300,11176
A05464,300,9000
A03438,300,9000
A03389,300,3094
A02179,300,2832
A04860,300,18000
A04955,300,9000
A04917,300,9000
A05858,300,10168
A02699,300,9000
A02225,300,9000
A04785,300,9000
A05517,300,18000
A04251,300,9000
A07325,300,18000
A07938,300,9000
A06252,300,9816
A04789,300,9000
A05984,300,7484
A02240,300,9000
A05484,300,9000
A02866,300,9000
A08257,300,9000
A05487,300,18000
A04619,300,9000
A07498,300,18000
A08234,300,9000
A01355,300,9000
A02002,300,9000
A05477,300,9000
A00945,300,18000
A05253,300,9000
A04515,300,9000
A06503,300,10702
A03935,300,9000
A08483,300,9000
A06315,300,10920
A08411,300,3624
A07300,300,5960
A04492,300,9000
A05070,300,9000
A05165,300,9000
A01543,300,9000
A02664,300,9000
A04335,300,15236
A06932,300,9000
A04565,300,9000
A04338,300,4512
A07693,300,9000
A00533,300,9000
A03414,300,9000
A01540,300,18000
A03881,300,9000
A05243,300,9000
A06756,300,18000
A07290,300,9000
A00812,300,9000
A04174,300,5524
A04513,300,3690
A05570,300,9000
A03689,300,9000
A03766,300,9000
A06188,300,9618
A02274,300,9000
A06144,300,17766
A03049,300,9000
A07225,300,9000
A04686,300,9000
A08313,300,9000
A06245,300,9624
A08306,300,9000
A03621,300,9000
A02419,300,3676
A04195,300,9000
A04703,300,9000
A00382,300,18000
A07301,300,9000
A04004,300,9000
A05441,300,9000
A03001,300,9000
A01778,300,9000
A04369,300,18000
A01762,300,9000
A01757,300,9000
A01027,300,9000
A02027,300,9000
A03542,300,9000
A02071,300,18000
A05342,300,9000
A07970,300,9000
A07171,300,9000
A01493,300,7878
A00463,300,18000
A00516,300,9000
A06774,300,9000
A08166,300,9000
A07323,300,9000
A05994,300,15608
A05073,300,6008
A01412,300,9000
A00759,300,8288
A03400,300,9000
A06011,300,12832
A08169,300,9000
A04869,300,9000
A04664,300,9000
A05026,300,9000
A01558,300,9000
A07663,300,9000
A04096,300,18000
A00643,300,18000
A08013,300,3358
A05671,300,9476
A05417,300,9000
A06500,300,9000
A00951,300,9000
A07452,300,7622
A02922,300,9000
A01597,300,9798
A03301,300,9000
A06440,300,9000
A02049,300,9000
A07987,300,9000
A07178,300,8702
A06739,300,9000
A06559,300,9000
A03992,300,9000
A04945,300,8284
A01214,300,9000
A02756,300,9000
A00284,300,18000
A06485,300,9000
A05019,300,8360
A07059,300,18000
A02323,300,9000
A03822,300,9000
A04070,300,9298
A06459,300,9000
A07975,300,9000
A08118,300,9000
A08263,300,9000
A07065,300,9000
A03398,300,3566
A00789,300,18000
A04257,300,5530
A06319,300,9000
A08389,300,18000
A02129,300,9000
A07808,300,9000
A04954,300,16866
A02018,300,9000
A03863,300,6094
A07263,300,5168
A04265,300,18000
A02114,300,7842
A02434,300,4344
A05057,300,10800
A00616,300,9000
A05568,300,9000
A02805,300,9000
A07048,300,9000
A03296,300,9000
A04644,300,5282
A01248,300,6594
A03478,300,9000
A03493,300,9000
A07284,300,9000
A02336,300,9000
A07052,300,9000
A06083,300,12436
A04658,300,9000
A04936,300,3056
A06890,300,9000
A05052,300,11110
A06934,300,9000
A01545,300,9000
A00681,300,9000
A03184,300,9000
A05099,300,9000
A00282,300,9000
A06925,300,9000
A06695,300,9000
A07346,300,9000
A08304,300,9000
A02933,300,18000
A02858,300,6468
A03295,300,18000
A03886,300,9000
A08497,300,9000
A02599,300,9000
A05382,300,9000
A01896,300,3718
A04682,300,18000
A02779,300,9000
A07678,300,6342
A06548,300,9000
A07168,300,10624
A03094,300,8036
A05605,300,9000
A05844,300,18238
A03666,300,7406
A05504,300,9000
A02679,300,18000
A03577,300,9000
A05728,300,9000
A05772,300,11686
A01998,300,9000
A06655,300,9000
A07027,300,9000
A02238,300,9000
A01971,300,9000
A06759,300,9000
A07015,300,9000
A07506,300,9000
A02278,300,9000
A00671,300,9000
A07560,300,9000
A02936,300,9000
A03390,300,9000
A07906,300,9000
A06071,300,9000
A07367,300,9000
A05501,300,7980
A03855,300,18000
A05424,300,9000
A05381,300,9000
A03612,300,9000
A00337,300,18000
A01562,300,9000
A01789,300,9000
A03949,300,9000
A01902,300,9000
A02406,300,9000
A07425,300,9000
A03719,300,9000
A02543,300,9000
A01007,300,9000
A03146,300,9000
A06668,300,9000
A06999,300,9000
A03253,300,3836
A03635,300,18000
A07665,300,18000
A02682,300,9000
A07420,300,9000
A00792,300,9000
A01216,300,8400
A05374,300,5996
A02251,300,9000
A05335,300,15638
A01969,300,9000
A02794,300,9000
A05705,300,9000
A07719,300,9000
A02945,300,18000
A07637,300,9000
A03297,300,18000
A01803,300,9000
A08398,300,9000
A02713,300,9000
A07814,300,9000
A01889,300,9000
A04674,300,18000
A07999,300,6872
A06602,300,9000
A04722,300,18000
A03771,300,9000
A05474,300,9000
A02034,300,9000
A02662,300,9000
A08407,300,9000
A01875,300,9000
A04472,300,9000
A04883,300,9118
A03787,300,3748
A06651,300,18000
A08035,300,9000
A02235,300,9000
A05160,300,9000
A06356,300,9000
A03378,300,9000
A02216,300,9000
A06764,300,9000
A02758,300,9000
A01849,300,6312
A00361,300,9000
A03866,300,9000
A04723,300,9000
A04839,300,4976
A05509,300,9000
A04607,300,9000
A08392,300,18000
A01793,300,9000
A08028,300,7952
A06292,300,17892
A05832,300,9000
A02119,300,9000
A00283,300,9000
A05115,300,10196
A05859,300,9000
A00911,300,9000
A02646,300,9000
A07369,300,9000
A03009,300,18000
A03159,300,9000
A04739,300,9000
A08413,300,9000
A06153,300,10086
A01713,300,7628
A02414,300,9000
A01198,300,18000
A02418,300,6574
A03443,300,3670
A00289,300,9000
A02089,300,18116
A03131,300,9000
A05875,300,9000
A01585,300,9000
A03555,300,6016
A05046,300,9000
A07335,300,9000
A05093,300,9000
A04562,300,9000
A04678,300,9000
A02063,300,9000
A04473,300,3116
A02367,300,9000
A07894,300,9000
A02737,300,9000
A07041,300,9000
A04362,300,9000
A04297,300,9000
A03208,300,9234
A00998,300,9000
A03843,300,9000
A02223,300,9000
A03592,300,9000
A07636,300,4488
A06625,300,9000
A04725,300,9000
A06043,300,4618
A04663,300,9000
A00539,300,18000
A00800,300,9000
A02611,300,9000
A06531,300,9886
A07374,300,5242
A06268,300,9000
A03538,300,9000
A02525,300,9000
A03530,300,9000
A06134,300,9000
A03274,300,18000
A00572,300,8806
A01405,300,9512
A07202,300,18000
A06347,300,9000
A02365,300,7366
A00278,300,9000
A01645,300,9000
A08125,300,8488
A06797,300,9000
A06984,300,9000
A05688,300,12030
A03561,300,9000
A01882,300,9000
A01472,300,9000
A00896,300,10052
A05723,300,9000
A05066,300,9000
A04120,300,9000
A08346,300,9000
A05414,300,9000
A07096,300,3178
A00479,300,9000
A01814,300,7298
A06185,300,9650
A04051,300,9000
A01352,300,9000
A01978,300,9000
A07103,300,18000
A06251,300,9000
A07752,300,9000
A07135,300,9000
A05355,300,9000
A05776,300,9038
A02290,300,9000
A02510,300,18000
A01666,300,9000
A05529,300,9000
A03319,300,9000
A00333,300,9000
A05338,300,9000
A04382,300,9000
A03178,300,9000
A03591,300,9000
A01804,300,9000
A08386,300,9000
A07949,300,13990
A00527,300,9000
A02116,300,9000
A08270,300,18000
A03932,300,9000
A06522,300,9000
A02727,300,9000
A05218,300,18000
A03233,300,18000
A05030,300,9000
A04394,300,9000
A04531,300,14440
A04791,300,9000
A02655,300,9000
A08322,300,9000
A04598,300,9000
A04623,300,7666
A03397,300,9000
A06239,300,17202
A06610,300,9000
A00965,300,9000
A04454,300,9000
A06223,300,9000
A08414,300,9000
A06760,300,9000
A02678,300,4942
A04374,300,18000
A06555,300,9000
A00849,300,18000
A06162,300,9000
A03551,300,9000
A03370,300,9000
A03579,300,9000
A01736,300,9000
A05901,300,9000
A01920,300,9000
A07563,300,18000
A04850,300,9000
A02991,300,9000
A07295,300,9000
A07962,300,4038
A06021,300,10810
A03631,300,9000
A07282,300,9000
A03921,300,9000
A00591,300,5056
A05646,300,9000
A05824,300,9000
A06382,300,9000
A03127,300,9000
A03406,300,18000
A06835,300,9000
A05220,300,9000
A08074,300,8180
A05358,300,9000
A00559,300,9000
A00715,300,9000
A05006,300,9000
A05145,300,9000
A00331,300,8722
A05045,300,9000
A02479,300,9000
A05964,300,10414
A01056,300,3334
A03285,300,9000
A03790,300,9000
A04779,300,9000
A07641,300,9000
A07934,300,9000
A04852,300,9000
A07778,300,9000
A07401,300,11254
A00999,300,9000
A08470,300,9000
A05492,300,9000
A08372,300,9000
A00523,300,9000
A01868,300,9000
A04342,300,9000
A06385,300,9000
A00719,300,17862
A04500,300,9000
A04068,300,9000
A04109,300,14152
A05792,300,9000
A08343,300,9000
A01832,300,9000
A03900,300,9000
A04023,300,9202
A07936,300,18000
A02754,300,18000
A03477,300,9000
A04300,300,6940
A04166,300,7694
A08272,300,9000
A05936,300,11522
A07228,300,5150
A02482,300,9000
A00500,300,9000
A00421,300,9000
A01511,300,5258
A05983,300,9000
A03160,300,9000
A04781,300,9000
A04929,300,18000
A03405,300,9000
A02073,300,9464
A01378,300,9000
A04326,300,9000
A00727,300,9000
A08012,300,18000
A02273,300,9000
A00977,300,9000
A08073,300,9000
A01335,300,9000
A05950,300,9000
A05734,300,16186
A00387,300,9000
A03653,300,9000
A01776,300,9000
A00598,300,9000
A02173,300,9000
A01298,300,9000
A08293,300,18000
A02560,300,9000
A07983,300,6036
A05954,300,14426
A04148,300,9000
